v1, v2, dup lines, len_v1, len_v2, measure
1.2, 2.0.0, 0, 2966, 6987, 0.0
1.2, 2.0.1, 0, 2966, 7013, 0.0
1.2, 2.0.2, 0, 2966, 7008, 0.0
1.2, 2.0.3, 0, 2966, 7021, 0.0
1.2, 2.1.0, 112, 2966, 20879, 0.004697001467812959
1.2, 2.1.1, 114, 2966, 20968, 0.004763098520932565
1.2, 2.1.2, 114, 2966, 20988, 0.004759121649828839
1.2, 2.1.3, 114, 2966, 20988, 0.004759121649828839
1.2, 2.1.4, 114, 2966, 20993, 0.004758128469468675
1.2, 2.2.0, 20, 2966, 8517, 0.0017417051293216058
1.2, 2.2.1, 20, 2966, 8517, 0.0017417051293216058
1.2, 2.2.2, 20, 2966, 8519, 0.0017414018284719198
1.2, 2.2.3, 20, 2966, 8519, 0.0017414018284719198
1.2, 2.2.4, 20, 2966, 8491, 0.0017456576765296325
1.2, 3.0.0, 51, 2966, 8959, 0.004276729559748427
1.2, 3.1.0, 48, 2966, 9001, 0.004011030333416896
1.2, 3.1.1, 49, 2966, 9098, 0.004061671087533156
1.2, 3.2.0, 47, 2966, 9134, 0.003884297520661157
1.2, 3.2.1, 47, 2966, 9141, 0.003882051705624845
1.2, 3.3.0, 40, 2966, 9307, 0.003259186832885195
1.2, 3.3.1, 40, 2966, 9307, 0.003259186832885195
1.2, 3.4.0, 40, 2966, 9543, 0.003197697657686466
1.2, 3.4.1, 40, 2966, 9556, 0.0031943778949049674
1.2.1, 1.10.0, 0, 2993, 7812, 0.0
1.2.1, 1.10.1, 0, 2993, 7809, 0.0
1.2.1, 1.10.2, 0, 2993, 7817, 0.0
1.2.1, 1.11.0, 112, 2993, 21947, 0.004490777866880513
1.2.1, 1.11.1, 128, 2993, 21927, 0.005136436597110754
1.2.1, 1.11.2, 128, 2993, 21970, 0.005127588831470576
1.2.1, 1.11.3, 128, 2993, 21975, 0.00512656199935918
1.2.1, 1.12.0, 20, 2993, 9521, 0.00159821000479463
1.2.1, 1.12.1, 20, 2993, 9520, 0.0015983377287620874
1.2.1, 1.12.2, 20, 2993, 9507, 0.0016
1.2.1, 1.12.3, 20, 2993, 9500, 0.0016008965020411431
1.2.1, 1.12.4, 20, 2993, 9494, 0.001601665732361656
1.2.1, 1.2.2, 1099, 2993, 3383, 0.17236511919698871
1.2.1, 1.2.3, 1047, 2993, 3408, 0.16356819246992657
1.2.1, 1.2.4, 851, 2993, 3546, 0.1301422235815874
1.2.1, 1.2.5, 851, 2993, 3546, 0.1301422235815874
1.2.1, 1.2.6, 851, 2993, 3551, 0.13004278728606358
1.2.1, 1.3, 518, 2993, 4243, 0.07158651188501934
1.2.1, 1.3.0, 518, 2993, 4243, 0.07158651188501934
1.2.1, 1.3.1, 530, 2993, 4243, 0.0732448866777225
1.2.1, 1.3.2, 477, 2993, 4377, 0.06472184531886024
1.2.1, 1.4, 61, 2993, 4949, 0.0076806849660035256
1.2.1, 1.4.0, 61, 2993, 4949, 0.0076806849660035256
1.2.1, 1.4.1, 61, 2993, 5024, 0.007608831233628539
1.2.1, 1.4.2, 61, 2993, 5184, 0.007459948636419225
1.2.1, 1.4.3, 0, 2993, 5729, 0.0
1.2.1, 1.4.4, 0, 2993, 5863, 0.0
1.2.1, 1.5, 0, 2993, 6801, 0.0
1.2.1, 1.5.0, 0, 2993, 6801, 0.0
1.2.1, 1.5.1, 0, 2993, 6931, 0.0
1.2.1, 1.5.2, 0, 2993, 6975, 0.0
1.2.1, 1.6, 0, 2993, 7460, 0.0
1.2.1, 1.6.0, 0, 2993, 7460, 0.0
1.2.1, 1.6.1, 0, 2993, 7525, 0.0
1.2.1, 1.6.2, 19, 2993, 7571, 0.0017985611510791368
1.2.1, 1.6.3, 19, 2993, 7633, 0.0017880670054583098
1.2.1, 1.6.4, 19, 2993, 7635, 0.0017877305231464057
1.2.1, 1.7, 19, 2993, 7860, 0.0017506680180595228
1.2.1, 1.7.0, 19, 2993, 7860, 0.0017506680180595228
1.2.1, 1.7.1, 19, 2993, 7826, 0.0017561697014511508
1.2.1, 1.7.2, 19, 2993, 7960, 0.0017346845613074044
1.2.1, 1.8.0, 18, 2993, 7767, 0.0016728624535315986
1.2.1, 1.8.1, 18, 2993, 7772, 0.001672085462145843
1.2.1, 1.8.2, 18, 2993, 7776, 0.0016714643885226111
1.2.1, 1.8.3, 18, 2993, 7790, 0.0016692942594825188
1.2.1, 1.9.0, 0, 2993, 7713, 0.0
1.2.1, 1.9.1, 0, 2993, 7747, 0.0
1.2.1, 2.0.0, 0, 2993, 6987, 0.0
1.2.1, 2.0.1, 0, 2993, 7013, 0.0
1.2.1, 2.0.2, 0, 2993, 7008, 0.0
1.2.1, 2.0.3, 0, 2993, 7021, 0.0
1.2.1, 2.1.0, 112, 2993, 20879, 0.004691689008042895
1.2.1, 2.1.1, 114, 2993, 20968, 0.004757731313384249
1.2.1, 2.1.2, 114, 2993, 20988, 0.004753763396021851
1.2.1, 2.1.3, 114, 2993, 20988, 0.004753763396021851
1.2.1, 2.1.4, 114, 2993, 20993, 0.004752772450596181
1.2.1, 2.2.0, 20, 2993, 8517, 0.0017376194613379669
1.2.1, 2.2.1, 20, 2993, 8517, 0.0017376194613379669
1.2.1, 2.2.2, 20, 2993, 8519, 0.0017373175816539264
1.2.1, 2.2.3, 20, 2993, 8519, 0.0017373175816539264
1.2.1, 2.2.4, 20, 2993, 8491, 0.0017415534656913968
1.2.1, 3.0.0, 51, 2993, 8959, 0.00426706827309237
1.2.1, 3.1.0, 48, 2993, 9001, 0.00400200100050025
1.2.1, 3.1.1, 49, 2993, 9098, 0.004052601108262344
1.2.1, 3.2.0, 47, 2993, 9134, 0.003875649377422281
1.2.1, 3.2.1, 47, 2993, 9141, 0.003873413548706115
1.2.1, 3.3.0, 40, 2993, 9307, 0.0032520325203252032
1.2.1, 3.3.1, 40, 2993, 9307, 0.0032520325203252032
1.2.1, 3.4.0, 40, 2993, 9543, 0.003190810465858328
1.2.1, 3.4.1, 40, 2993, 9556, 0.003187504980476532
1.2.2, 1.10.0, 0, 3383, 7812, 0.0
1.2.2, 1.10.1, 0, 3383, 7809, 0.0
1.2.2, 1.10.2, 0, 3383, 7817, 0.0
1.2.2, 1.11.0, 112, 3383, 21947, 0.004421634425582313
1.2.2, 1.11.1, 128, 3383, 21927, 0.005057289608850257
1.2.2, 1.11.2, 128, 3383, 21970, 0.00504871218396245
1.2.2, 1.11.3, 128, 3383, 21975, 0.005047716696900386
1.2.2, 1.12.0, 20, 3383, 9521, 0.0015499070055796653
1.2.2, 1.12.1, 20, 3383, 9520, 0.0015500271254746958
1.2.2, 1.12.2, 20, 3383, 9507, 0.0015515903801396431
1.2.2, 1.12.3, 20, 3383, 9500, 0.001552433439416285
1.2.2, 1.12.4, 20, 3383, 9494, 0.0015531567911780694
1.2.2, 1.2.3, 1365, 3383, 3408, 0.2010013252834634
1.2.2, 1.2.4, 1192, 3383, 3546, 0.17203059604560542
1.2.2, 1.2.5, 1192, 3383, 3546, 0.17203059604560542
1.2.2, 1.2.6, 1209, 3383, 3551, 0.1743582347851168
1.2.2, 1.3, 841, 3383, 4243, 0.1102806189352216
1.2.2, 1.3.0, 841, 3383, 4243, 0.1102806189352216
1.2.2, 1.3.1, 835, 3383, 4243, 0.10949383687385261
1.2.2, 1.3.2, 758, 3383, 4377, 0.09768041237113402
1.2.2, 1.4, 121, 3383, 4949, 0.014522323571771483
1.2.2, 1.4.0, 121, 3383, 4949, 0.014522323571771483
1.2.2, 1.4.1, 121, 3383, 5024, 0.014392767931485667
1.2.2, 1.4.2, 121, 3383, 5184, 0.014123964048091514
1.2.2, 1.4.3, 10, 3383, 5729, 0.0010974539069359087
1.2.2, 1.4.4, 10, 3383, 5863, 0.001081548777849881
1.2.2, 1.5, 10, 3383, 6801, 0.0009819324430479183
1.2.2, 1.5.0, 10, 3383, 6801, 0.0009819324430479183
1.2.2, 1.5.1, 10, 3383, 6931, 0.0009695559433779329
1.2.2, 1.5.2, 10, 3383, 6975, 0.0009654373431164317
1.2.2, 1.6, 0, 3383, 7460, 0.0
1.2.2, 1.6.0, 0, 3383, 7460, 0.0
1.2.2, 1.6.1, 0, 3383, 7525, 0.0
1.2.2, 1.6.2, 19, 3383, 7571, 0.0017345262004747125
1.2.2, 1.6.3, 19, 3383, 7633, 0.0017247639796659404
1.2.2, 1.6.4, 19, 3383, 7635, 0.0017244508985296788
1.2.2, 1.7, 19, 3383, 7860, 0.0016899404073645824
1.2.2, 1.7.0, 19, 3383, 7860, 0.0016899404073645824
1.2.2, 1.7.1, 19, 3383, 7826, 0.0016950664644482113
1.2.2, 1.7.2, 19, 3383, 7960, 0.0016750418760469012
1.2.2, 1.8.0, 18, 3383, 7767, 0.0016143497757847534
1.2.2, 1.8.1, 18, 3383, 7772, 0.0016136261766024204
1.2.2, 1.8.2, 18, 3383, 7776, 0.0016130477641365713
1.2.2, 1.8.3, 18, 3383, 7790, 0.001611026581938602
1.2.2, 1.9.0, 0, 3383, 7713, 0.0
1.2.2, 1.9.1, 0, 3383, 7747, 0.0
1.2.2, 2.0.0, 0, 3383, 6987, 0.0
1.2.2, 2.0.1, 0, 3383, 7013, 0.0
1.2.2, 2.0.2, 0, 3383, 7008, 0.0
1.2.2, 2.0.3, 0, 3383, 7021, 0.0
1.2.2, 2.1.0, 112, 3383, 20879, 0.004616272360069244
1.2.2, 2.1.1, 114, 3383, 20968, 0.004681532585930763
1.2.2, 2.1.2, 114, 3383, 20988, 0.004677690697960691
1.2.2, 2.1.3, 114, 3383, 20988, 0.004677690697960691
1.2.2, 2.1.4, 114, 3383, 20993, 0.00467673121102724
1.2.2, 2.2.0, 20, 3383, 8517, 0.0016806722689075631
1.2.2, 2.2.1, 20, 3383, 8517, 0.0016806722689075631
1.2.2, 2.2.2, 20, 3383, 8519, 0.0016803898504453034
1.2.2, 2.2.3, 20, 3383, 8519, 0.0016803898504453034
1.2.2, 2.2.4, 20, 3383, 8491, 0.0016843523665150749
1.2.2, 3.0.0, 51, 3383, 8959, 0.004132231404958678
1.2.2, 3.1.0, 48, 3383, 9001, 0.003875968992248062
1.2.2, 3.1.1, 49, 3383, 9098, 0.003925967470555244
1.2.2, 3.2.0, 47, 3383, 9134, 0.003754893345050731
1.2.2, 3.2.1, 47, 3383, 9141, 0.0037527946343021397
1.2.2, 3.3.0, 40, 3383, 9307, 0.0031520882584712374
1.2.2, 3.3.1, 40, 3383, 9307, 0.0031520882584712374
1.2.2, 3.4.0, 40, 3383, 9543, 0.0030945381401825778
1.2.2, 3.4.1, 40, 3383, 9556, 0.0030914290130612874
1.2.3, 1.10.0, 0, 3408, 7812, 0.0
1.2.3, 1.10.1, 0, 3408, 7809, 0.0
1.2.3, 1.10.2, 0, 3408, 7817, 0.0
1.2.3, 1.11.0, 112, 3408, 21947, 0.004417274699270361
1.2.3, 1.11.1, 128, 3408, 21927, 0.005052299190842708
1.2.3, 1.11.2, 128, 3408, 21970, 0.005043738671290094
1.2.3, 1.11.3, 128, 3408, 21975, 0.005042745144387976
1.2.3, 1.12.0, 20, 3408, 9521, 0.0015469100471807563
1.2.3, 1.12.1, 20, 3408, 9520, 0.001547029702970297
1.2.3, 1.12.2, 20, 3408, 9507, 0.001548586914440573
1.2.3, 1.12.3, 20, 3408, 9500, 0.0015494267121165168
1.2.3, 1.12.4, 20, 3408, 9494, 0.0015501472639900791
1.2.3, 1.2.4, 1166, 3408, 3546, 0.16767328156456715
1.2.3, 1.2.5, 1166, 3408, 3546, 0.16767328156456715
1.2.3, 1.2.6, 1159, 3408, 3551, 0.1665469176605834
1.2.3, 1.3, 893, 3408, 4243, 0.11671676904979741
1.2.3, 1.3.0, 893, 3408, 4243, 0.11671676904979741
1.2.3, 1.3.1, 891, 3408, 4243, 0.11645536531172396
1.2.3, 1.3.2, 804, 3408, 4377, 0.10327552986512524
1.2.3, 1.4, 121, 3408, 4949, 0.014478879980854373
1.2.3, 1.4.0, 121, 3408, 4949, 0.014478879980854373
1.2.3, 1.4.1, 121, 3408, 5024, 0.014350094876660342
1.2.3, 1.4.2, 121, 3408, 5184, 0.014082867783985103
1.2.3, 1.4.3, 10, 3408, 5729, 0.0010944511327569224
1.2.3, 1.4.4, 10, 3408, 5863, 0.0010786322942508899
1.2.3, 1.5, 10, 3408, 6801, 0.0009795278675678322
1.2.3, 1.5.0, 10, 3408, 6801, 0.0009795278675678322
1.2.3, 1.5.1, 10, 3408, 6931, 0.0009672115291614276
1.2.3, 1.5.2, 10, 3408, 6975, 0.0009631127805065973
1.2.3, 1.6, 0, 3408, 7460, 0.0
1.2.3, 1.6.0, 0, 3408, 7460, 0.0
1.2.3, 1.6.1, 0, 3408, 7525, 0.0
1.2.3, 1.6.2, 19, 3408, 7571, 0.0017305765552418253
1.2.3, 1.6.3, 19, 3408, 7633, 0.0017208586178788154
1.2.3, 1.6.4, 19, 3408, 7635, 0.0017205469528207915
1.2.3, 1.7, 19, 3408, 7860, 0.0016861909833155839
1.2.3, 1.7.0, 19, 3408, 7860, 0.0016861909833155839
1.2.3, 1.7.1, 19, 3408, 7826, 0.0016912942852056257
1.2.3, 1.7.2, 19, 3408, 7960, 0.0016713581984517945
1.2.3, 1.8.0, 18, 3408, 7767, 0.001610738255033557
1.2.3, 1.8.1, 18, 3408, 7772, 0.0016100178890876566
1.2.3, 1.8.2, 18, 3408, 7776, 0.001609442060085837
1.2.3, 1.8.3, 18, 3408, 7790, 0.0016074298981961065
1.2.3, 1.9.0, 0, 3408, 7713, 0.0
1.2.3, 1.9.1, 0, 3408, 7747, 0.0
1.2.3, 2.0.0, 0, 3408, 6987, 0.0
1.2.3, 2.0.1, 0, 3408, 7013, 0.0
1.2.3, 2.0.2, 0, 3408, 7008, 0.0
1.2.3, 2.0.3, 0, 3408, 7021, 0.0
1.2.3, 2.1.0, 112, 3408, 20879, 0.004611520566558241
1.2.3, 2.1.1, 114, 3408, 20968, 0.00467673121102724
1.2.3, 2.1.2, 114, 3408, 20988, 0.004672897196261682
1.2.3, 2.1.3, 114, 3408, 20988, 0.004672897196261682
1.2.3, 2.1.4, 114, 3408, 20993, 0.0046719396746035
1.2.3, 2.2.0, 20, 3408, 8517, 0.0016771488469601676
1.2.3, 2.2.1, 20, 3408, 8517, 0.0016771488469601676
1.2.3, 2.2.2, 20, 3408, 8519, 0.0016768676113020878
1.2.3, 2.2.3, 20, 3408, 8519, 0.0016768676113020878
1.2.3, 2.2.4, 20, 3408, 8491, 0.0016808135137406505
1.2.3, 3.0.0, 51, 3408, 8959, 0.004123878062585914
1.2.3, 3.1.0, 48, 3408, 9001, 0.0038681602063018778
1.2.3, 3.1.1, 49, 3408, 9098, 0.0039181193027346874
1.2.3, 3.2.0, 47, 3408, 9134, 0.0037474087067453357
1.2.3, 3.2.1, 47, 3408, 9141, 0.003745318352059925
1.2.3, 3.3.0, 40, 3408, 9307, 0.0031458906802988595
1.2.3, 3.3.1, 40, 3408, 9307, 0.0031458906802988595
1.2.3, 3.4.0, 40, 3408, 9543, 0.0030885645896069802
1.2.3, 3.4.1, 40, 3408, 9556, 0.0030854674483184203
1.2.4, 1.10.0, 0, 3546, 7812, 0.0
1.2.4, 1.10.1, 0, 3546, 7809, 0.0
1.2.4, 1.10.2, 0, 3546, 7817, 0.0
1.2.4, 1.11.0, 112, 3546, 21947, 0.004393362883928922
1.2.4, 1.11.1, 128, 3546, 21927, 0.0050249283555136815
1.2.4, 1.11.2, 128, 3546, 21970, 0.005016460260228876
1.2.4, 1.11.3, 128, 3546, 21975, 0.005015477449943184
1.2.4, 1.12.0, 20, 3546, 9521, 0.001530573199663274
1.2.4, 1.12.1, 20, 3546, 9520, 0.001530690341343946
1.2.4, 1.12.2, 20, 3546, 9507, 0.0015322148165172757
1.2.4, 1.12.3, 20, 3546, 9500, 0.0015330369461904031
1.2.4, 1.12.4, 20, 3546, 9494, 0.0015337423312883436
1.2.4, 1.2.5, 1364, 3546, 3546, 0.19232938522278623
1.2.4, 1.2.6, 1367, 3546, 3551, 0.192616598562773
1.2.4, 1.3, 1091, 3546, 4243, 0.14006932854024906
1.2.4, 1.3.0, 1091, 3546, 4243, 0.14006932854024906
1.2.4, 1.3.1, 1094, 3546, 4243, 0.14045448709718833
1.2.4, 1.3.2, 1060, 3546, 4377, 0.13378770667676385
1.2.4, 1.4, 146, 3546, 4949, 0.01718658034137728
1.2.4, 1.4.0, 146, 3546, 4949, 0.01718658034137728
1.2.4, 1.4.1, 145, 3546, 5024, 0.01691948658109685
1.2.4, 1.4.2, 145, 3546, 5184, 0.016609392898052692
1.2.4, 1.4.3, 10, 3546, 5729, 0.001078167115902965
1.2.4, 1.4.4, 10, 3546, 5863, 0.0010628122010840685
1.2.4, 1.5, 10, 3546, 6801, 0.0009664637092877162
1.2.4, 1.5.0, 10, 3546, 6801, 0.0009664637092877162
1.2.4, 1.5.1, 10, 3546, 6931, 0.0009544716999140975
1.2.4, 1.5.2, 10, 3546, 6975, 0.0009504799923961601
1.2.4, 1.6, 0, 3546, 7460, 0.0
1.2.4, 1.6.0, 0, 3546, 7460, 0.0
1.2.4, 1.6.1, 0, 3546, 7525, 0.0
1.2.4, 1.6.2, 19, 3546, 7571, 0.001709094180084555
1.2.4, 1.6.3, 19, 3546, 7633, 0.0016996153502102157
1.2.4, 1.6.4, 19, 3546, 7635, 0.0016993113317234595
1.2.4, 1.7, 19, 3546, 7860, 0.0016657899351218658
1.2.4, 1.7.0, 19, 3546, 7860, 0.0016657899351218658
1.2.4, 1.7.1, 19, 3546, 7826, 0.0016707703130495956
1.2.4, 1.7.2, 19, 3546, 7960, 0.0016513123587693376
1.2.4, 1.8.0, 18, 3546, 7767, 0.0015910898965791568
1.2.4, 1.8.1, 18, 3546, 7772, 0.001590386994168581
1.2.4, 1.8.2, 18, 3546, 7776, 0.001589825119236884
1.2.4, 1.8.3, 18, 3546, 7790, 0.001587861679604799
1.2.4, 1.9.0, 0, 3546, 7713, 0.0
1.2.4, 1.9.1, 0, 3546, 7747, 0.0
1.2.4, 2.0.0, 0, 3546, 6987, 0.0
1.2.4, 2.0.1, 0, 3546, 7013, 0.0
1.2.4, 2.0.2, 0, 3546, 7008, 0.0
1.2.4, 2.0.3, 0, 3546, 7021, 0.0
1.2.4, 2.1.0, 112, 3546, 20879, 0.0045854657113613105
1.2.4, 2.1.1, 114, 3546, 20968, 0.004650403850860733
1.2.4, 2.1.2, 114, 3546, 20988, 0.0046466128637808754
1.2.4, 2.1.3, 114, 3546, 20988, 0.0046466128637808754
1.2.4, 2.1.4, 114, 3546, 20993, 0.004645666082562451
1.2.4, 2.2.0, 20, 3546, 8517, 0.0016579623642543314
1.2.4, 2.2.1, 20, 3546, 8517, 0.0016579623642543314
1.2.4, 2.2.2, 20, 3546, 8519, 0.0016576875259013675
1.2.4, 2.2.3, 20, 3546, 8519, 0.0016576875259013675
1.2.4, 2.2.4, 20, 3546, 8491, 0.0016615435739802276
1.2.4, 3.0.0, 51, 3546, 8959, 0.004078368652538984
1.2.4, 3.1.0, 48, 3546, 9001, 0.0038256156850243086
1.2.4, 3.1.1, 49, 3546, 9098, 0.0038753559000316356
1.2.4, 3.2.0, 47, 3546, 9134, 0.0037066246056782336
1.2.4, 3.2.1, 47, 3546, 9141, 0.003704579490817372
1.2.4, 3.3.0, 40, 3546, 9307, 0.0031121139033688633
1.2.4, 3.3.1, 40, 3546, 9307, 0.0031121139033688633
1.2.4, 3.4.0, 40, 3546, 9543, 0.003056001222400489
1.2.4, 3.4.1, 40, 3546, 9556, 0.0030529690123645243
1.2.5, 1.10.0, 0, 3546, 7812, 0.0
1.2.5, 1.10.1, 0, 3546, 7809, 0.0
1.2.5, 1.10.2, 0, 3546, 7817, 0.0
1.2.5, 1.11.0, 112, 3546, 21947, 0.004393362883928922
1.2.5, 1.11.1, 128, 3546, 21927, 0.0050249283555136815
1.2.5, 1.11.2, 128, 3546, 21970, 0.005016460260228876
1.2.5, 1.11.3, 128, 3546, 21975, 0.005015477449943184
1.2.5, 1.12.0, 20, 3546, 9521, 0.001530573199663274
1.2.5, 1.12.1, 20, 3546, 9520, 0.001530690341343946
1.2.5, 1.12.2, 20, 3546, 9507, 0.0015322148165172757
1.2.5, 1.12.3, 20, 3546, 9500, 0.0015330369461904031
1.2.5, 1.12.4, 20, 3546, 9494, 0.0015337423312883436
1.2.5, 1.2.6, 1367, 3546, 3551, 0.192616598562773
1.2.5, 1.3, 1091, 3546, 4243, 0.14006932854024906
1.2.5, 1.3.0, 1091, 3546, 4243, 0.14006932854024906
1.2.5, 1.3.1, 1094, 3546, 4243, 0.14045448709718833
1.2.5, 1.3.2, 1060, 3546, 4377, 0.13378770667676385
1.2.5, 1.4, 146, 3546, 4949, 0.01718658034137728
1.2.5, 1.4.0, 146, 3546, 4949, 0.01718658034137728
1.2.5, 1.4.1, 145, 3546, 5024, 0.01691948658109685
1.2.5, 1.4.2, 145, 3546, 5184, 0.016609392898052692
1.2.5, 1.4.3, 10, 3546, 5729, 0.001078167115902965
1.2.5, 1.4.4, 10, 3546, 5863, 0.0010628122010840685
1.2.5, 1.5, 10, 3546, 6801, 0.0009664637092877162
1.2.5, 1.5.0, 10, 3546, 6801, 0.0009664637092877162
1.2.5, 1.5.1, 10, 3546, 6931, 0.0009544716999140975
1.2.5, 1.5.2, 10, 3546, 6975, 0.0009504799923961601
1.2.5, 1.6, 0, 3546, 7460, 0.0
1.2.5, 1.6.0, 0, 3546, 7460, 0.0
1.2.5, 1.6.1, 0, 3546, 7525, 0.0
1.2.5, 1.6.2, 19, 3546, 7571, 0.001709094180084555
1.2.5, 1.6.3, 19, 3546, 7633, 0.0016996153502102157
1.2.5, 1.6.4, 19, 3546, 7635, 0.0016993113317234595
1.2.5, 1.7, 19, 3546, 7860, 0.0016657899351218658
1.2.5, 1.7.0, 19, 3546, 7860, 0.0016657899351218658
1.2.5, 1.7.1, 19, 3546, 7826, 0.0016707703130495956
1.2.5, 1.7.2, 19, 3546, 7960, 0.0016513123587693376
1.2.5, 1.8.0, 18, 3546, 7767, 0.0015910898965791568
1.2.5, 1.8.1, 18, 3546, 7772, 0.001590386994168581
1.2.5, 1.8.2, 18, 3546, 7776, 0.001589825119236884
1.2.5, 1.8.3, 18, 3546, 7790, 0.001587861679604799
1.2.5, 1.9.0, 0, 3546, 7713, 0.0
1.2.5, 1.9.1, 0, 3546, 7747, 0.0
1.2.5, 2.0.0, 0, 3546, 6987, 0.0
1.2.5, 2.0.1, 0, 3546, 7013, 0.0
1.2.5, 2.0.2, 0, 3546, 7008, 0.0
1.2.5, 2.0.3, 0, 3546, 7021, 0.0
1.2.5, 2.1.0, 112, 3546, 20879, 0.0045854657113613105
1.2.5, 2.1.1, 114, 3546, 20968, 0.004650403850860733
1.2.5, 2.1.2, 114, 3546, 20988, 0.0046466128637808754
1.2.5, 2.1.3, 114, 3546, 20988, 0.0046466128637808754
1.2.5, 2.1.4, 114, 3546, 20993, 0.004645666082562451
1.2.5, 2.2.0, 20, 3546, 8517, 0.0016579623642543314
1.2.5, 2.2.1, 20, 3546, 8517, 0.0016579623642543314
1.2.5, 2.2.2, 20, 3546, 8519, 0.0016576875259013675
1.2.5, 2.2.3, 20, 3546, 8519, 0.0016576875259013675
1.2.5, 2.2.4, 20, 3546, 8491, 0.0016615435739802276
1.2.5, 3.0.0, 51, 3546, 8959, 0.004078368652538984
1.2.5, 3.1.0, 48, 3546, 9001, 0.0038256156850243086
1.2.5, 3.1.1, 49, 3546, 9098, 0.0038753559000316356
1.2.5, 3.2.0, 47, 3546, 9134, 0.0037066246056782336
1.2.5, 3.2.1, 47, 3546, 9141, 0.003704579490817372
1.2.5, 3.3.0, 40, 3546, 9307, 0.0031121139033688633
1.2.5, 3.3.1, 40, 3546, 9307, 0.0031121139033688633
1.2.5, 3.4.0, 40, 3546, 9543, 0.003056001222400489
1.2.5, 3.4.1, 40, 3546, 9556, 0.0030529690123645243
1.2.6, 1.10.0, 0, 3551, 7812, 0.0
1.2.6, 1.10.1, 0, 3551, 7809, 0.0
1.2.6, 1.10.2, 0, 3551, 7817, 0.0
1.2.6, 1.11.0, 112, 3551, 21947, 0.004392501372656679
1.2.6, 1.11.1, 128, 3551, 21927, 0.005023942224664416
1.2.6, 1.11.2, 128, 3551, 21970, 0.005015477449943184
1.2.6, 1.11.3, 128, 3551, 21975, 0.005014495024680717
1.2.6, 1.12.0, 20, 3551, 9521, 0.0015299877600979193
1.2.6, 1.12.1, 20, 3551, 9520, 0.0015301048121796343
1.2.6, 1.12.2, 20, 3551, 9507, 0.001531628120692296
1.2.6, 1.12.3, 20, 3551, 9500, 0.0015324496207187188
1.2.6, 1.12.4, 20, 3551, 9494, 0.0015331544653123803
1.2.6, 1.3, 1119, 3551, 4243, 0.14357197844495767
1.2.6, 1.3.0, 1119, 3551, 4243, 0.14357197844495767
1.2.6, 1.3.1, 1132, 3551, 4243, 0.14523992814985887
1.2.6, 1.3.2, 1066, 3551, 4377, 0.13446014127144298
1.2.6, 1.4, 146, 3551, 4949, 0.017176470588235293
1.2.6, 1.4.0, 146, 3551, 4949, 0.017176470588235293
1.2.6, 1.4.1, 145, 3551, 5024, 0.016909620991253645
1.2.6, 1.4.2, 145, 3551, 5184, 0.01659988551803091
1.2.6, 1.4.3, 10, 3551, 5729, 0.0010775862068965517
1.2.6, 1.4.4, 10, 3551, 5863, 0.0010622477161674102
1.2.6, 1.5, 10, 3551, 6801, 0.0009659969088098918
1.2.6, 1.5.0, 10, 3551, 6801, 0.0009659969088098918
1.2.6, 1.5.1, 10, 3551, 6931, 0.0009540164090822362
1.2.6, 1.5.2, 10, 3551, 6975, 0.0009500285008550256
1.2.6, 1.6, 0, 3551, 7460, 0.0
1.2.6, 1.6.0, 0, 3551, 7460, 0.0
1.2.6, 1.6.1, 0, 3551, 7525, 0.0
1.2.6, 1.6.2, 19, 3551, 7571, 0.0017083258406761373
1.2.6, 1.6.3, 19, 3551, 7633, 0.0016988555078683834
1.2.6, 1.6.4, 19, 3551, 7635, 0.0016985517611299839
1.2.6, 1.7, 19, 3551, 7860, 0.0016650600297958111
1.2.6, 1.7.0, 19, 3551, 7860, 0.0016650600297958111
1.2.6, 1.7.1, 19, 3551, 7826, 0.0016700360376197593
1.2.6, 1.7.2, 19, 3551, 7960, 0.0016505950829641212
1.2.6, 1.8.0, 18, 3551, 7767, 0.001590386994168581
1.2.6, 1.8.1, 18, 3551, 7772, 0.0015896847125320146
1.2.6, 1.8.2, 18, 3551, 7776, 0.0015891233336276153
1.2.6, 1.8.3, 18, 3551, 7790, 0.00158716162595891
1.2.6, 1.9.0, 0, 3551, 7713, 0.0
1.2.6, 1.9.1, 0, 3551, 7747, 0.0
1.2.6, 2.0.0, 0, 3551, 6987, 0.0
1.2.6, 2.0.1, 0, 3551, 7013, 0.0
1.2.6, 2.0.2, 0, 3551, 7008, 0.0
1.2.6, 2.0.3, 0, 3551, 7021, 0.0
1.2.6, 2.1.0, 112, 3551, 20879, 0.004584527220630372
1.2.6, 2.1.1, 114, 3551, 20968, 0.0046494555242872875
1.2.6, 2.1.2, 114, 3551, 20988, 0.004645666082562451
1.2.6, 2.1.3, 114, 3551, 20988, 0.004645666082562451
1.2.6, 2.1.4, 114, 3551, 20993, 0.004644719687092568
1.2.6, 2.2.0, 20, 3551, 8517, 0.0016572754391779914
1.2.6, 2.2.1, 20, 3551, 8517, 0.0016572754391779914
1.2.6, 2.2.2, 20, 3551, 8519, 0.0016570008285004142
1.2.6, 2.2.3, 20, 3551, 8519, 0.0016570008285004142
1.2.6, 2.2.4, 20, 3551, 8491, 0.0016608536787908986
1.2.6, 3.0.0, 51, 3551, 8959, 0.00407673860911271
